0,1,2,3,4,outcome,date,last_market_date,symbol
5.0561821090522265,5.0515852804252095,5.047160068778628,5.026639868237972,5.02486687634298,-1,2017-08-18,2017-08-11,AET
5.159112768827487,5.156869002963662,5.169176322224807,5.14300768200088,5.15652336093015,-1,2017-08-18,2017-08-11,ALGN
4.908971640319756,4.902678819257608,4.899405737409714,4.8973919384819045,4.9001505609209834,-1,2017-08-18,2017-08-11,CLX
3.659193143743576,3.659193143743576,3.653252276470785,3.657130755799356,3.6503984672956546,-1,2017-08-18,2017-08-11,PPL
4.34575157880917,4.341465022917759,4.341855469984605,4.326117440234365,4.3342796761761475,-1,2017-08-18,2017-08-11,SNPS
4.132603274339191,4.1175726883413075,4.0294504223041105,4.0163830207523885,4.013315256910018,-1,2017-08-18,2017-08-11,XRAY
4.155282860327181,4.128423875874963,4.116921116401006,4.110873864173311,4.115779842942166,-1,2017-08-18,2017-08-11,HLT
4.208268308540415,4.206928922969246,4.209902902856373,4.205885936955008,4.204394067366058,-1,2017-08-18,2017-08-11,EQR
4.665041583025482,4.643910014304022,4.618579872898009,4.600358628990869,4.599152113662528,-1,2017-08-18,2017-08-11,MAR
5.178125181219631,5.1589978262986245,5.154793356461994,5.145981705244338,5.154620191290849,-1,2017-08-18,2017-08-11,TMO
3.386422096080001,3.3881121421135,3.380314170745731,3.3738261848660236,3.3765631007037946,-1,2017-08-18,2017-08-11,HCP
4.186619838331271,4.159351723530711,4.162781723775329,4.142340760490356,4.157788734778635,-1,2017-08-18,2017-08-11,PKI
3.2748780149834857,3.271088696315135,3.2809112157876537,3.26804686887465,3.255014871484074,-1,2017-08-18,2017-08-11,NFX
3.6238074573702215,3.6060411758049318,3.607669398688393,3.573749146860305,3.5771095532709265,-1,2017-08-18,2017-08-11,CBG
3.4657359027997265,3.459151774922711,3.4682327829983137,3.4747575847701837,3.4301087251565754,-1,2017-08-18,2017-08-11,MYL
4.3992524153389505,4.398269010219746,4.402809173856411,4.398883751740304,4.390986376045354,-1,2017-08-18,2017-08-11,AWK
5.673357630842223,5.667325937645586,5.665526629201668,5.638888334738211,5.647846842325897,-1,2017-08-18,2017-08-11,BIIB
4.296332571463519,4.296741040391521,4.28317268312119,4.260000233663683,4.2514907510291575,-1,2017-08-18,2017-08-11,CMA
4.030694535145645,4.041471072615033,4.050044303325521,4.035832291154432,4.038303171338476,-1,2017-08-18,2017-08-11,BMY
3.8979240810486444,3.88936831486334,3.887115369721961,3.872450230308323,3.8823882002984553,-1,2017-08-18,2017-08-11,ABT
4.4526015873434845,4.453649378346849,4.450736132681027,4.437461341561982,4.434263234009391,-1,2017-08-18,2017-08-11,AXP
4.457365991219697,4.461299815568389,4.456670177669648,4.458871928370793,4.450852825603734,-1,2017-08-18,2017-08-11,DUK
4.629179638448443,4.626638092603332,4.627714150422986,4.624384404911896,4.623991940228679,-1,2017-08-18,2017-08-11,TWX
4.356708826689592,4.349503442968322,4.350019838538795,4.344843843546165,4.344065128386763,-1,2017-08-18,2017-08-11,MMC
4.395682961121367,4.397407736712184,4.4039104281738854,4.392224459650327,4.391357962102766,-1,2017-08-18,2017-08-11,AFL
3.089677886396519,3.0699116717282426,3.056827372913802,3.0257763949023677,3.012589390620414,-1,2017-08-18,2017-08-11,MOS
4.8209265188682835,4.816888719632834,4.814620410170298,4.808029393999594,4.810882695572622,-1,2017-08-18,2017-08-11,FISV
4.432600920636815,4.424247650107844,4.4246070822090005,4.410249593617622,4.416548827045609,-1,2017-08-18,2017-08-11,GPC
3.9047969603364066,3.893859034800475,3.893044038830343,3.8732821771117156,3.87618855241893,-1,2017-08-18,2017-08-11,ORCL
3.794814804522605,3.790533107840436,3.7993021353640275,3.7954891891721947,3.7934646693040106,-1,2017-08-18,2017-08-11,XL
3.983599203917368,3.985087576285151,3.989724513091998,3.9502817175452365,3.9548909056553216,-1,2017-08-18,2017-08-11,BK
2.6878474937846906,2.6720775406433925,2.6803363625346943,2.649714624089247,2.6361960973342264,-1,2017-08-18,2017-08-11,FCX
4.717248089393442,4.717516245819629,4.722152901473706,4.708809220747577,4.71348632947155,-1,2017-08-18,2017-08-11,UPS
4.799255609702288,4.79942031364732,4.800819202992908,4.7963688907196484,4.792810904259646,-1,2017-08-18,2017-08-11,KMB
3.4756862336528944,3.4738280726970627,3.4716558453107167,3.4766140209469096,3.4728976958273465,-1,2017-08-18,2017-08-11,CSRA
5.156235234613581,5.163642463221435,5.189060380611087,5.179646436830358,5.1893392039782915,-1,2017-08-18,2017-08-11,RTN
4.184337600748806,4.181439269073034,4.183880527532955,4.1713056033582285,4.173617743116608,-1,2017-08-18,2017-08-11,VTR
3.899950424193877,3.893044038830343,3.894469846180557,3.87618855241893,3.881151341761059,-1,2017-08-18,2017-08-11,TXT
4.19735231229633,4.193133532496888,4.18950321539533,4.1655793631505516,4.163870624870711,-1,2017-08-18,2017-08-11,PFG
5.323448907185641,5.313550747188626,5.314043067009519,5.284319856904183,5.292852461116969,-1,2017-08-18,2017-08-11,ORLY
3.8622023104441903,3.8676530576922055,3.8661884690843467,3.8520606642554633,3.8617817889913995,-1,2017-08-18,2017-08-11,COH
4.414009680526933,4.415461410760119,4.415582293202092,4.399498115585886,4.408425108528412,-1,2017-08-18,2017-08-11,CNC
4.934186121932849,4.932097009765773,4.9344739331306915,4.921731217990249,4.9169837380148005,-1,2017-08-18,2017-08-11,HON
3.6566144935266607,3.654546775033431,3.658935577740864,3.6584202466292277,3.6498787167642037,-1,2017-08-18,2017-08-11,UDR
4.435211888177536,4.428790938649766,4.43022138352355,4.419322419417578,4.427358444671965,-1,2017-08-18,2017-08-11,MDT
3.9378856649538734,3.927108642846187,3.9267145541711357,3.9160150266976834,3.912023005428146,-1,2017-08-18,2017-08-11,NYSE:NWL
4.317621437981545,4.3208159036289855,4.334017415487521,4.3296801543016725,4.324132656254979,-1,2017-08-18,2017-08-11,NDAQ
4.161691635681711,4.159351723530711,4.162781723775329,4.149936935645806,4.144086654116915,-1,2017-08-18,2017-08-11,TSS
4.059407992341204,4.067829456566345,4.06182137051654,4.06971028126374,4.059580569785761,-1,2017-08-18,2017-08-11,AEE
4.97996987978537,4.958429302625654,4.962424961791832,4.956249503569664,4.9512390841395995,-1,2017-08-18,2017-08-11,EFX
4.638024522859038,4.613832559066744,4.608265390895394,4.580877493419047,4.578107266438402,-1,2017-08-18,2017-08-11,WYN
4.920418786157677,4.907272781101103,4.909488112091298,4.8703765616746875,4.8722157835894295,-1,2017-08-18,2017-08-11,CELG
3.3755376348815775,3.3775875160230218,3.3796332037463146,3.3523572162426816,3.3666059368925363,-1,2017-08-18,2017-08-11,GLW
2.4069451083182885,2.431857428698185,2.4203681286504293,2.431857428698185,2.4069451083182885,-1,2017-08-18,2017-08-11,AES
4.127940511650616,4.132121926556131,4.122770036405805,4.130676491469491,4.124873767256924,-1,2017-08-18,2017-08-11,ES
3.683364273425826,3.6790816116338254,3.6750340472918834,3.660737148167656,3.6550641056192057,-1,2017-08-18,2017-08-11,JCI
3.6270040503958487,3.6299253112702656,3.628598523229006,3.6184569898173904,3.6219380483600547,-1,2017-08-18,2017-08-11,FLIR
5.481596797767104,5.4785534168509695,5.456645024927341,5.450523299437368,5.45907474542615,-1,2017-08-18,2017-08-11,BA
4.992403432501452,5.002603122398992,4.996874378846218,4.96835390183965,4.96535894922662,-1,2017-08-18,2017-08-11,AMP
4.005513348515485,3.9970991777832654,3.9701032165046706,3.955274047422461,3.9543159176183975,-1,2017-08-18,2017-08-11,MPC
6.851978263513138,6.850327417079614,6.845964978025686,6.828268250223805,6.8352813556585295,-1,2017-08-18,2017-08-11,GOOGL
4.627811916468916,4.623501142672815,4.622027303054514,4.605470140997089,4.59511985013459,-1,2017-08-18,2017-08-11,SLG
4.761831996001468,4.759692225424263,4.759006530702958,4.756860699228524,4.757977106231849,-1,2017-08-18,2017-08-11,PEP
3.8282065193350356,3.814189645079383,3.8146306594194965,3.810211739281461,3.8210036070409776,-1,2017-08-18,2017-08-11,INFO
4.515683019486556,4.5172129072289495,4.5209186335405,4.518958489169026,4.514588807756853,-1,2017-08-18,2017-08-11,PG
3.720378121173307,3.727378753264546,3.7259343620649474,3.728821061206884,3.72255598047332,-1,2017-08-18,2017-08-11,LNT
4.360802998222255,4.3465289823207245,4.361058328237685,4.343935283551159,4.347176357238135,-1,2017-08-18,2017-08-11,LOW
4.142181891636261,4.136925009757219,4.131800899266054,4.114800570789483,4.120337142496354,-1,2017-08-18,2017-08-11,VFC
4.273048472104136,4.272490747605575,4.270675991750506,4.27039650600246,4.26633516017769,-1,2017-08-18,2017-08-11,CL
4.4075725416416205,4.406353326664939,4.413646418429337,4.4073288175361,4.396299293960601,-1,2017-08-18,2017-08-11,LLY
6.834496177205219,6.831727002685596,6.827520886271531,6.810407023712235,6.818257176287817,-1,2017-08-18,2017-08-11,GOOG
3.8753590210565547,3.8803259186848913,3.8768102496724017,3.8844462376579116,3.8751515306522415,-1,2017-08-18,2017-08-11,XEL
3.702535780561422,3.6848714327163976,3.6666338451666167,3.654288009344317,3.659193143743576,-1,2017-08-18,2017-08-11,FLS
4.490881039585964,4.483906098495052,4.483115539980786,4.46579316951945,4.471410195808567,-1,2017-08-18,2017-08-11,MSI
4.550080219670131,4.55870731157775,4.572646994282532,4.571303116476514,4.566741159368309,-1,2017-08-18,2017-08-11,CBOE
5.450695046968919,5.446952865687185,5.442460999628096,5.418320158942733,5.412315470601449,-1,2017-08-18,2017-08-11,GS
5.531173596716039,5.526886174507311,5.51813539443367,5.48359288941835,5.49786470400706,-1,2017-08-18,2017-08-11,AVGO
3.1363634032937364,3.1363634032937364,3.1086144306106633,3.0878555624297968,3.0851158346886765,-1,2017-08-18,2017-08-11,DISCK
3.9991177122790798,3.996364153861897,3.9895394478559743,3.9804290380922063,3.9830404926634264,-1,2017-08-18,2017-08-11,AOS
4.095011006765261,4.091674333666222,4.089499510558901,4.07719840338713,4.079569276639947,-1,2017-08-18,2017-08-11,XYL
4.428074948165718,4.4046439245392905,4.397899983830172,4.413161863604593,4.422928625994308,-1,2017-08-18,2017-08-11,DRI
4.7526414653463,4.763967197735089,4.766097850094374,4.7487509144656155,4.758406161886949,-1,2017-08-18,2017-08-11,NSC
6.36581731352352,6.35470042099841,6.355360854127493,6.347826942208415,6.35884696094034,-1,2017-08-18,2017-08-11,MTD
3.5865698352893665,3.5934692693092782,3.585738695194423,3.5550623063795967,3.5567756134805992,-1,2017-08-18,2017-08-11,EBAY
6.0963424463252265,6.090245967905382,6.104369035313258,6.08559220983268,6.08310892515467,-1,2017-08-18,2017-08-11,EQIX
4.443474446987793,4.442886522930644,4.436633184164753,4.426521874560433,4.424127810692517,-1,2017-08-18,2017-08-11,PSX
4.480626850913491,4.4862740310442355,4.4913293695643315,4.468204330914934,4.46763077196603,-1,2017-08-18,2017-08-11,NTRS
4.406597288608086,4.3990066547085656,4.38937457233642,4.368434681154414,4.372985890021733,-1,2017-08-18,2017-08-11,ALLE
3.193352867637115,3.1834558796369405,3.1755507001298273,3.1599747169480397,3.1565747986708215,-1,2017-08-18,2017-08-11,KR
3.2969473602883563,3.3123661679555396,3.301008654406723,3.2726061472891685,3.2623183827110376,-1,2017-08-18,2017-08-11,FITB
4.045854353061666,4.0353020215883175,4.027848570933736,4.011506283913096,4.018363041199472,-1,2017-08-18,2017-08-11,WRK
4.108740442505833,4.096675177560383,4.088996955895506,4.070222620101691,4.083115080270552,-1,2017-08-18,2017-08-11,A
3.1986731175506815,3.188416617383492,3.1917101567954314,3.194173212227829,3.2055879305412653,-1,2017-08-18,2017-08-11,NRG
4.187075661479786,4.172385267224964,4.177919485808005,4.157788734778635,4.165424143903053,-1,2017-08-18,2017-08-11,KMX
4.303929948937459,4.2903224454635405,4.292375412721235,4.271793154274181,4.2694176902912275,-1,2017-08-18,2017-08-11,ETN
4.754968551076486,4.770006428441026,4.777609742927595,4.754365752349944,4.748491005432314,-1,2017-08-18,2017-08-11,CXO
4.4961362649639565,4.512506501124672,4.503691017038237,4.489983776178974,4.483341477622957,-1,2017-08-18,2017-08-11,EOG
4.166975253257008,4.185098925490565,4.17975744007023,4.1925293941308315,4.200354866721424,-1,2017-08-18,2017-08-11,CBS
4.655292795391302,4.638604962074329,4.638314784580394,4.618382517460226,4.612443669954589,-1,2017-08-18,2017-08-11,PPG
4.698478363121743,4.703657132702745,4.708538718965125,4.7014798661255,4.693455750855452,-1,2017-08-18,2017-08-11,CVX
4.124388683570477,4.0943445622221,4.107754249132018,4.090001812787964,4.089834406744215,-1,2017-08-18,2017-08-11,ZTS
3.6643305811925235,3.6625354787743345,3.6462328793924637,3.6214032889890224,3.6428355156125294,-1,2017-08-18,2017-08-11,HOLX
3.24376354037598,3.241028629509334,3.246880021277798,3.2308043957334744,3.2268439945173775,-1,2017-08-18,2017-08-11,GE
3.864302269216734,3.8636727444870993,3.872033997211783,3.8651410195280156,3.8550292839080256,-1,2017-08-18,2017-08-11,PGR
5.581953766291067,5.584210339515356,5.593669945304037,5.595825999817554,5.5799939420479,-1,2017-08-18,2017-08-11,RE
4.161847435323687,4.155753190350744,4.151984341668515,4.138999202762532,4.136445738240736,-1,2017-08-18,2017-08-11,AME
5.173774031473436,5.182794275292498,5.2025220690931695,5.211069597983756,5.212922863531088,-1,2017-08-18,2017-08-11,LLL
4.105119635390059,4.107260787488647,4.106602459617603,4.0933440618885175,4.089499510558901,-1,2017-08-18,2017-08-11,PLD
4.644583188344926,4.647846460268528,4.654817125877505,4.648995665528121,4.644583188344926,-1,2017-08-18,2017-08-11,MAA
4.389250479763201,4.386143150185721,4.379523504455763,4.36792771029438,4.382276603429089,-1,2017-08-18,2017-08-11,ABC
4.338466519921502,4.350277936359301,4.341334840010591,4.341725337900356,4.333361462692601,-1,2017-08-18,2017-08-11,ETR
5.1703703522174145,5.168379509433644,5.182232887527235,5.166841003759651,5.161236825999669,-1,2017-08-18,2017-08-11,CI
4.14059181338742,4.132282401562493,4.135006543940991,4.130033404630607,4.133244711179657,-1,2017-08-18,2017-08-11,MRK
3.481547734315814,3.475376779836407,3.475067230228611,3.448080967561006,3.4550540544528663,-1,2017-08-18,2017-08-11,XRX
3.7584055167625467,3.7546671946519394,3.7381456954168546,3.7040143416982065,3.7049988359938197,-1,2017-08-18,2017-08-11,SCHW
5.181502611956201,5.17411376308873,5.174453379325651,5.168550308488971,5.176319209737187,-1,2017-08-18,2017-08-11,WAT
3.6778185067545115,3.677565694213663,3.702289141023854,3.6816030451431603,3.7419461750506287,-1,2017-08-18,2017-08-11,TRIP
6.8422883269859875,6.839883207735302,6.849543369233723,6.834517697159598,6.848270632147245,-1,2017-08-18,2017-08-11,ISRG
5.519939761490308,5.522340530889254,5.541106670109081,5.528118705526313,5.521420917062225,-1,2017-08-18,2017-08-11,HUM
4.505902184329423,4.4996985530458575,4.493008819099761,4.491553459201124,4.491105229700119,-1,2017-08-18,2017-08-11,FIS
4.52189726679427,4.507336825639328,4.516120369154581,4.478926459413841,4.503580330226458,-1,2017-08-18,2017-08-11,KLAC
4.050915004294764,4.048300623720694,4.051437061210824,4.043402083484526,4.033886593184986,-1,2017-08-18,2017-08-11,O
4.473465694990663,4.475061500641071,4.468892167695464,4.463952184072554,4.461992416311763,-1,2017-08-18,2017-08-11,SNI
4.282206299391671,4.287578583130166,4.28317268312119,4.268437915561019,4.283586561860629,-1,2017-08-18,2017-08-11,MSFT
3.4781584227982836,3.4701013603093664,3.4682327829983137,3.458207636378935,3.4534735262275262,-1,2017-08-18,2017-08-11,DVN
4.121635422458004,4.139636551413807,4.138520924554929,4.128262780425561,4.1420229975388425,-1,2017-08-18,2017-08-11,EQT
6.058819411126215,6.061037250459942,6.066896642223835,6.0466390498526374,6.050110742540715,-1,2017-08-18,2017-08-11,BLK
3.9678360702473587,3.9632862993656874,3.9518204753022124,3.9611940494345954,3.9856451452987596,-1,2017-08-18,2017-08-11,MNST
4.869302117979612,4.868072767075649,4.866379938108757,4.8364406245139095,4.833341079016327,-1,2017-08-18,2017-08-11,WYNN
4.275554390163365,4.275832438267478,4.266054458421461,4.257030144499196,4.254193263163997,-1,2017-08-18,2017-08-11,HCN
5.006024681538572,5.00085428224115,5.005890723065499,4.999439521335521,4.986615788252036,-1,2017-08-18,2017-08-11,CB
4.870453263496393,4.8663029232063355,4.865378281439117,4.84944880983226,4.856317933711899,-1,2017-08-18,2017-08-11,MA
4.468777561082536,4.464412748271829,4.463952184072554,4.448633328167864,4.44323931884187,-1,2017-08-18,2017-08-11,DOV
2.5862591440482876,2.5915163848462583,2.5779415157551897,2.550226115908643,2.543175557911976,-1,2017-08-18,2017-08-11,HBAN
2.930660276810276,2.9019708937395166,2.8887037007954675,2.8808824318750488,2.8820035082256483,-1,2017-08-18,2017-08-11,HST
3.8234103470715426,3.8245024078986507,3.8130862575681226,3.7941399647714293,3.786686514116848,-1,2017-08-18,2017-08-11,ZION
2.3204250111223765,2.321406847234633,2.318458442150336,2.3194422100604686,2.316487998163037,-1,2017-08-18,2017-08-11,SPLS
2.856470206220483,2.859912550411456,2.851861903134289,2.8326249356838407,2.822568654544802,-1,2017-08-18,2017-08-11,PBCT
3.8567216896430567,3.855875844805145,3.858622228701031,3.8353579204926604,3.8366526984033693,-1,2017-08-18,2017-08-11,AKAM
3.4635460067266908,3.4496700351129332,3.461978853922014,3.4262151446374434,3.418054498728578,-1,2017-08-18,2017-08-11,CF
4.397899983830172,4.401706705440709,4.401951803481151,4.390242789445222,4.387014176184921,-1,2017-08-18,2017-08-11,WMT
4.32267464022361,4.322011202263895,4.32055008757213,4.314951565884313,4.312274546483423,-1,2017-08-18,2017-08-11,WM
4.014579593753238,4.0239220979255546,4.0260657214688065,4.00369019395397,4.017463517886143,-1,2017-08-18,2017-08-11,ROST
5.048829839894225,5.048252157667562,5.0447146077491185,5.006894974480533,5.038639490505853,-1,2017-08-18,2017-08-11,LRCX
4.757719584448376,4.754968551076486,4.755829062273205,4.737338149565509,4.740574822994295,-1,2017-08-18,2017-08-11,EW
3.414442608412176,3.4249139082794713,3.4094961844768505,3.3782698770184507,3.374168709274236,-1,2017-08-18,2017-08-11,SYF
4.087991088249925,4.085640121591954,4.088829381533991,4.060787778693258,4.061132428015987,-1,2017-08-18,2017-08-11,PYPL
3.888549649242504,3.9128226855987105,3.9080149840306073,3.893655348069961,3.8979240810486444,-1,2017-08-18,2017-08-11,FL
4.324529928325356,4.327438444389479,4.316420877575887,4.291554731509806,4.297285406218791,-1,2017-08-18,2017-08-11,DLTR
3.188416617383492,3.190476350346503,3.1612467120315646,3.1354942159291497,3.1315734964654043,-1,2017-08-18,2017-08-11,DISCA
4.876036665511311,4.885525483053412,4.880754373241736,4.859734881977045,4.852420812645534,-1,2017-08-18,2017-08-11,PNC
4.7686486549805664,4.785823685681349,4.791566761935185,4.764820003517629,4.764052511048283,-1,2017-08-18,2017-08-11,RCL
3.263084079532521,3.246880021277798,3.241028629509334,3.2260500286162013,3.20761263258949,-1,2017-08-18,2017-08-11,LUK
3.5882300459640066,3.576270509731282,3.586292865338835,3.5956670723917576,3.5981338408071912,-1,2017-08-18,2017-08-11,NEM
4.036185648048568,4.020518601581445,4.01620282433781,3.9738704087542263,3.979494720543159,-1,2017-08-18,2017-08-11,TSCO
4.358630056867486,4.483341477622957,4.466482666214198,4.428910220572732,4.428194315518889,-1,2017-08-18,2017-08-11,RL
4.869225327808716,4.856551278713541,4.858726543710496,4.849057098440201,4.847645665601793,-1,2017-08-18,2017-08-11,PX
4.164647686064525,4.167440117292651,4.185555442275485,4.176845783733844,4.174541104216377,-1,2017-08-18,2017-08-11,ICE
4.163559631243574,4.170224772557419,4.1661999993225285,4.169142772297287,4.1563799531415535,-1,2017-08-18,2017-08-11,WEC
3.7579389900454307,3.752323626670471,3.7462045207332055,3.7314599016490546,3.721588628523641,-1,2017-08-18,2017-08-11,HES
6.29463849832768,6.274705522470772,6.278821566735817,6.2643882485842175,6.2802834730968256,-1,2017-08-18,2017-08-11,AZO
4.548070593947519,4.547011271814559,4.5462690780679305,4.52720864451838,4.522657764413627,-1,2017-08-18,2017-08-11,STT
4.507116245512703,4.509870006133767,4.523634698005573,4.522874943261261,4.550714000192032,-1,2017-08-18,2017-08-11,JBHT
3.6681664125163946,3.66842161221154,3.667400422436812,3.658677945380815,3.6653549090669792,-1,2017-08-18,2017-08-11,FLR
2.5974910105351463,2.5733752977756086,2.551786178627545,2.4948569806411682,2.503891949699081,-1,2017-08-18,2017-08-11,AMD
5.5166895529833555,5.524017646643936,5.533705644278683,5.508861882285731,5.5256521224807145,-1,2017-08-18,2017-08-11,ULTA
5.120326419114528,5.103457533055977,5.112590016619249,5.09693530701534,5.098768264087456,-1,2017-08-18,2017-08-11,GWW
3.190064743014081,3.2035591207563074,3.1908877883280318,3.175968323856924,3.175132901920282,-1,2017-08-18,2017-08-11,HBI
3.420346200500916,3.4265401893339504,3.40684805317097,3.4035279970004377,3.422958873443668,-1,2017-08-18,2017-08-11,VIAB
5.043231549799244,5.0429088546465515,5.0429088546465515,5.053822489322791,5.058154810064233,-1,2017-08-18,2017-08-11,MCD
3.125882958019036,3.113959654918641,3.092858984284714,3.070839746040796,3.054001181677967,-1,2017-08-18,2017-08-11,GGP
2.8535925063928684,2.831447079246135,2.8231630082027146,2.8284963541780774,2.821973947420524,-1,2017-08-18,2017-08-11,RRC
3.232384174892993,3.218475744846861,3.204776900488699,3.1788868166518376,3.177637076851603,-1,2017-08-18,2017-08-11,ARNC
3.5322256440685598,3.51631018876266,3.5148236417370144,3.51631018876266,3.526654599019104,-1,2017-08-18,2017-08-11,HRL
4.355040769588895,4.343805421853684,4.338466519921502,4.333755086000182,4.334803991301542,-1,2017-08-18,2017-08-11,EXR
5.1142142236716515,5.100415057787059,5.096262380063693,5.082335608261447,5.061898588033797,-1,2017-08-18,2017-08-11,SPG
1.4701758451005926,1.4816045409242156,1.4747630091074988,1.4206957878372228,1.4206957878372228,-1,2017-08-18,2017-08-11,CHK
5.942851867187289,5.965505507937886,5.993712019648461,5.988159090099256,5.977593791422191,-1,2017-08-18,2017-08-11,CHTR
4.484018984423941,4.485598050847247,4.480966582528785,4.488299234256676,4.483341477622957,-1,2017-08-18,2017-08-11,PNW
3.2718477096343066,3.2703291064571163,3.2726061472891685,3.2722270003651954,3.2714682749873716,-1,2017-08-18,2017-08-11,NI
3.7839623353606284,3.77597416096487,3.772071045000701,3.7674595542367935,3.774827766250301,-1,2017-08-18,2017-08-11,MDLZ
3.459151774922711,3.4641721808235437,3.4534735262275262,3.4669851222001586,3.471034341250935,-1,2017-08-18,2017-08-11,FE
5.047802618437695,5.05790048656337,5.038704314023848,5.0177433055556335,5.010568625207268,-1,2017-08-18,2017-08-11,MCK
3.459151774922711,3.443298557680791,3.4278393126085764,3.4127965175055075,3.410817625039146,-1,2017-08-18,2017-08-11,NOV
5.046581420869725,5.041940143924668,5.040258819162327,5.017677108885302,5.030568631803706,-1,2017-08-18,2017-08-11,IDXX
4.032114485685967,4.021415382199343,4.021236090401462,4.030516899475935,4.035832291154432,-1,2017-08-18,2017-08-11,GIS
4.3678009274099,4.36906803350949,4.356452383554451,4.341595188879544,4.357221515754911,-1,2017-08-18,2017-08-11,ADI
4.630545492319319,4.635311342900078,4.642176911617187,4.631714741210204,4.640247712600788,-1,2017-08-18,2017-08-11,UNP
4.761831996001468,4.757891273005756,4.7545380176389145,4.736110725248687,4.748837535800504,-1,2017-08-18,2017-08-11,EA
4.370965687314457,4.36398994718773,4.374876130645041,4.371218435957278,4.37462430490712,-1,2017-08-18,2017-08-11,CVS
4.537640529194492,4.5424433560797866,4.530446639792155,4.512506501124672,4.525477417078843,-1,2017-08-18,2017-08-11,DLPH
4.203198967134183,4.174694914875759,4.169142772297287,4.172385267224964,4.182813210209709,-1,2017-08-18,2017-08-11,TSN
5.004751350937281,4.983058526326021,4.996536369716754,4.966683406567073,4.973348709310239,-1,2017-08-18,2017-08-11,EXPE
4.505349850705881,4.502694394398855,4.501142115564043,4.473123405067759,4.480626850913491,-1,2017-08-18,2017-08-11,CRM
3.9716117968398037,3.96176509732296,3.965753327849114,3.955274047422461,3.959097412814075,-1,2017-08-18,2017-08-11,OKE
2.811208293204836,2.845490610223448,2.843163674909384,2.822568654544802,2.8213788864092133,-1,2017-08-18,2017-08-11,UA
4.808682295353074,4.802298250099019,4.805577210328431,4.80172332502877,4.806313497022634,-1,2017-08-18,2017-08-11,SJM
4.903866379702973,4.90260454988255,4.939354092091292,4.918885435486688,4.908085639080461,-1,2017-08-18,2017-08-11,IFF
3.9943400479173596,3.9969154724461085,3.9919426286040194,3.9733062338450447,3.9749978045895347,-1,2017-08-18,2017-08-11,LEN
4.929642134886724,4.912948960138995,4.918885435486688,4.88507207112091,4.889822673879508,-1,2017-08-18,2017-08-11,ALXN
3.8776385785663154,3.86974161317154,3.863882630100211,3.835141961092188,3.8210036070409776,-1,2017-08-18,2017-08-11,MS
4.882423062949333,4.877027708092901,4.885525483053412,4.869302117979612,4.866071842904903,-1,2017-08-18,2017-08-11,ECL
4.478472532942134,4.471638793363569,4.468892167695464,4.442415934686665,4.443709519861466,-1,2017-08-18,2017-08-11,IR
4.375002019736917,4.379398183320189,4.375127892982725,4.3778931033922746,4.376134308969044,-1,2017-08-18,2017-08-11,EIX
4.901192382714874,4.893277168152952,4.892602227184663,4.873745888700135,4.870069695542629,-1,2017-08-18,2017-08-11,CTAS
4.140432666414855,4.131961425793407,4.1330843905380314,4.119362325197389,4.120174738923119,-1,2017-08-18,2017-08-11,PNR
4.42484663185681,4.431530829576971,4.421968241766829,4.426521874560433,4.417273114860951,-1,2017-08-18,2017-08-11,ED
5.339315345582109,5.332718793265369,5.328749573668238,5.315911674948988,5.3223756316411075,-1,2017-08-18,2017-08-11,FDX
5.304001183016334,5.292299294222474,5.303304908059076,5.289680173152373,5.287711320760812,-1,2017-08-18,2017-08-11,GD
5.032722890560261,5.032722890560261,5.045101130977534,5.0361730778840945,5.042650623528266,-1,2017-08-18,2017-08-11,HD
4.132282401562493,4.130997879870137,4.11414718951828,4.09933210373314,4.107918682249219,-1,2017-08-18,2017-08-11,ESRX
4.123255905716521,4.118711918670395,4.112020747235043,4.090671156855792,4.09551054886207,-1,2017-08-18,2017-08-11,BBY
5.485709380155097,5.4795550027789535,5.472144615306285,5.4475990692637914,5.450523299437368,-1,2017-08-18,2017-08-11,AGN
5.213793801477383,5.1591702351378785,5.13373749123024,5.119908146573998,5.139204394890964,-1,2017-08-18,2017-08-11,HSIC
3.408834808791367,3.4114776910697118,3.4307561839036995,3.421979920844684,3.4242626545931514,-1,2017-08-18,2017-08-11,HRB
4.442415934686665,4.438170645291922,4.426043520090656,4.397407736712184,4.409276949164042,-1,2017-08-18,2017-08-11,MCHP
3.8922283780999667,3.8905950580145254,3.8891637112820634,3.8832119235740263,3.8768102496724017,-1,2017-08-18,2017-08-11,L
4.356452383554451,4.356324137321509,4.362971228138722,4.353755752706852,4.356324137321509,-1,2017-08-18,2017-08-11,APH
2.9079933592459843,2.9096295745005794,2.8970163006148333,2.8690346205080335,2.8633430855082453,-1,2017-08-18,2017-08-11,KEY
3.342508385313476,3.34109345759245,3.3439213138424253,3.3120018028576843,3.3109079103146946,-1,2017-08-18,2017-08-11,JNPR
3.8541820057382963,3.8590440806372595,3.8582001987306396,3.860308569741467,3.8567216896430567,-1,2017-08-18,2017-08-11,CMS
4.219507705176107,4.219948784356969,4.221857882521061,4.2103482379784065,4.211831257677767,-1,2017-08-18,2017-08-11,CCL
3.9604321446358335,3.9527809979003137,3.938080539747436,3.9292733588346738,3.9431340004531985,-1,2017-08-18,2017-08-11,SYY
